_id,ID,APT,COMUNE_CODICE,COMUNE,DENOMINAZIONE,TIPOLOGIA,CATEGORIA,INDIRIZZO,FRAZIONE,CAP,PROV,TELEFONO,TELEFONO2,FAX,WEB,EMAIL,COORDX,COORDY,TOTALE_UNITA,TOTALE_LETTI,TOTALE_BAGNI
594,18294,3,054007,CASCIA,ANTICA CASA LATTANZI,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Loc. Giappiedi ,GIAPPIEDI,06043,PG,3469764827,,,,immobiliare.lattanzi@gmail.it,,,3,6,5
595,18813,3,054007,CASCIA,ANTICO MULINO,Affittacamere,Affittacamere,Loc.Lo Schioppo 15,,06043,PG,3491208967,074376501,,,fraschetti.armandina@gmail.com,,,6,12,6
596,5103,3,054007,CASCIA,AZIENDA  AGRIT.CASALE S.ANTONIO,Agriturismo,Agriturismo,LOC.CASALI S.ANTONIO ,,00643,PG,074376819,,,www.casalesantantonio.it,info@casalesantantonio.it,2357117.76891,4729927.52675,6,11,6
597,8927,3,054007,CASCIA,AZIENDA  AGRITURISTICA VALLE TEZZE,Agriturismo,Agriturismo,Loc. Valle Tezza ,,06043,PG,074376111,,,www.valletezze.it,info@valletezze.it,2358635.08831,4729930.11477,9,22,11
598,16104,3,054007,CASCIA,B & B   PROFUMO DI TIGLI,Bed & Breakfast,Bed & Breakfast,Viale Cavour 79,,06043,PG,074376393,3408897382,,www.profumoditigli.it,profumoditigli@alice.it,2357748.80966,4731515.64341,3,7,3
599,15214,3,054007,CASCIA,BACCO E ARIANNA,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Loc. Sciedi di Cascia 11,SCIEDI,06043,PG,,,,www.umbriatravel.com/bacco-e-arianna/,umbria.lotti@yahoo.it,2359262.20742,4730197.39374,4,16,4
600,18502,3,054007,CASCIA,BED AND BREAKFAST BALDASSARI,Bed & Breakfast,Bed & Breakfast,Loc. Avendita 161,AVENDITA,06043,PG,3397849717,0743755086,0743755086,,katia@agriturismobaldassari.com,,,3,8,3
601,9528,3,054007,CASCIA,BED LA RONDINE 34,Bed & Breakfast,Bed & Breakfast,Via Roma 34,,06043,PG,074376157,,074376157,www.bedandbreakfast-cascia.it,larondine@bedandbreakfast-cascia.it,2357168.18346,4731156.26729,2,5,2
602,13089,3,054007,CASCIA,CAMPEGGIO IL DRAGO,Campeggio,3 stelle,Loc. San Giorgio ,SAN GIORGIO,06043,PG,0743751070,0743755944,0743755944,www.campeggioildrago.it,info@campeggioildrago.it,2357793.8061,4734701.27292,14,54,6
603,6894,3,054007,CASCIA,CASA DEL PELLEGRINO LA MARGHERITA,Casa religiosa di ospitalita',Casa religiosa di ospitalita',Loc. Roccaporena 12,ROCCAPORENA,06043,PG,07437549,,074376609,www.hotelroccaporena.com,hotel@roccaporena.com,2353367.28018,4731175.83533,50,113,63
604,5106,3,054007,CASCIA,CASA ESERCIZI SPIRITUALI,Casa religiosa di ospitalita',Casa religiosa di ospitalita',Via S: Agostino 1,,06043,PG,074371229,,074376476,www.santaritadacascia.org,casaesercizi@santaritadacascia.org,2357162.27229,4731381.8499,67,134,59
605,5111,3,054007,CASCIA,CASCIA,Albergo,2 stelle,VIALE CAVOUR 14 ,,06043,PG,074376961,,0743751282,,CASCIA08@hotelcascia.191.it,2357722.49441,4731475.67516,13,25,15
606,5107,3,054007,CASCIA,CENTRALE,Albergo,1 stella,Piazza Garibaldi 36,,06043,PG,074376736,,,www.hotelcentralecascia.com,info@hotelcentralecascia.com,2357393.26126,4731430.36783,10,19,10
608,5077,3,054007,CASCIA,DELLE ROSE,Albergo,3 stelle,Via Suor  Maria Teresa Fasce 2,,06043,PG,074376241,,074376240,www.hoteldellerose.com,info@hoteldellerose.com,2368734.91987,4720283.95589,157,295,163
609,18734,3,054007,CASCIA,DEPENDANCE HOTEL G.A.N.,Albergo,1 stella,Via T. Graziani 10/A,,06043,PG,0743795006,3398856382,0743795006,,info@gancascia.it,,,3,6,3
610,7615,3,054007,CASCIA,GRAND HOTEL ELITE,Albergo,3 stelle,LOC. VILLA MARINO ,,06043,PG,0743751055,,074371109,www.grandhotelelite.it,info@grandhotelelite.it,2358404.3573,4731962.92172,64,131,64
611,5076,3,054007,CASCIA,HOTEL CURSULA,Albergo,3 stelle,Viale Cavour 3,,06043,PG,074376206,,074376262,www.hotelcursula.com,info@hotelcursula.com,2357722.49441,4731475.67516,40,78,44
612,7963,3,054007,CASCIA,HOTEL DEI,Albergo,3 stelle,VIALE CAVOUR 88,,06043,PG,0743751014,3357372081,0743751014,www:bellaumbria.net/hotel-Del/,hoteldeimiramonti@gmail.com,2357700.72451,4731441.40877,7,13,7
613,18733,3,054007,CASCIA,HOTEL G.A.N.,Albergo,1 stella,T.Graziani 10/A,,06043,PG,0743795006,3398856382,0743795006,,info@gancascia.it,,,7,12,7
614,15593,3,054007,CASCIA,IL CASALE DI GINETTO,Country house,Country house,Loc. Fogliano di Cascia ,FOGLIANO,06043,PG,074376215,3396676340,074376215,www.ilcasalediginetto.it,info@ilcasalediginetto.it,2359991.03079,4732909.4639,8,19,9
615,5114,3,054007,CASCIA,IL QUADRIFOGLIO,Albergo,3 stelle,VIALE CAVOUR ,,06043,PG,074376900,,074376824,www.hotelquadrifogliocascia.com,info@hotelquadrifogliocascia.com,2357722.49441,4731475.67516,12,22,12
616,16672,3,054007,CASCIA,IL VECCHIO IPPOCASTANO,Country house,Country house,Loc. Avendita di Cascia ,,06043,PG,3386835184,,,www.ilvecchioippocastano.com,info@naharia.it,,,6,20,6
617,15190,3,054007,CASCIA,LA MOLA MARINGALLI,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Loc. La Mola Di Maringalli ,,06043,PG,0743755947,,0743755947,www.lamolamaringalli.it,info@lamolamaringalli.it,2356160.12799,4733836.43018,4,12,4
618,14101,3,054007,CASCIA,LA PALOMBARA,Agriturismo,Agriturismo,Loc. Logna di Cascia 7,LOGNA,06043,PG,074376261,,074376261,www.agriturismolapalombara.it,info@agriturismolapalombara.it,2357318.25302,4734356.90152,8,16,8
619,7968,3,054007,CASCIA,LA REGGIA,Albergo,3 stelle,Via Bartolomeo Lucangeli ,,06043,PG,074371179,,074371127,www.magrelli.com,info@magrelli.com,2357634.99178,4731316.09323,21,41,21
620,9516,3,054007,CASCIA,LA ROMITA DI VALLE FUINO,Agriturismo,Agriturismo,Loc. Civita di Cascia ,CIVITA,06043,PG,0743797034,,1782215626,www.fuino.it,valle@fuino.it,2365666.63836,4725529.60211,14,28,15
621,11012,3,054007,CASCIA,MACIRILLO,Agriturismo,Agriturismo,Loc. Macirillo ,,06043,PG,3287123949,3495389762,0742358191,www.macirillo.it,jillgarret@hotmail.it,2360608.71425,4729789.90638,5,14,5
622,5079,3,054007,CASCIA,MINI HOTEL LA TAVERNETTA,Albergo,2 stelle,VIA GAETANO PALOMBI ,,06043,PG,074371387,,074376303,www.minihotellatavernetta.com,latavernetta@bellaumbria.net,2357324.76103,4731446.82202,8,15,8
623,5078,3,054007,CASCIA,MONTE MERAVIGLIA,Albergo,3 stelle,VIA ROMA 15,,06043,PG,074376142,,074371127,www.magrelli.com,info@magrelli.com,2357278.40459,4731295.70462,133,258,143
624,18842,3,054007,CASCIA,PALAZZO FRANCESCHINI,Albergo,3 stelle,Piazza Garibaldi 38,,06043,PG,3386835184,3420367187,,,brunella.fr@libero.it,,,7,18,10
625,18626,3,054007,CASCIA,PALAZZO MORINI,Bed & Breakfast,Bed & Breakfast,Via A. Morini snc,,06043,PG,3348961885,3404942563,0743751039,,viola.eli@libero.it,,,1,3,2
626,13270,3,054007,CASCIA,PALAZZO SASSATELLI,Bed & Breakfast,Bed & Breakfast,Via Nicola Zabaglia 10,,06043,PG,3389639714,,074376795,,palazzosassatelli@gmail.com,2357331.36697,4731476.8999,3,5,3
627,18684,3,054007,CASCIA,RESIDENCE LA CORTE,Ostello della gioventu',Ostello della gioventu',Via Pier Paolo Prosperi ,,06043,PG,074371249,074376142,074371127,www.magrelli.com,info@magrelli.com,,,39,98,39
628,5080,3,054007,CASCIA,ROCCAPORENA,Albergo,3 stelle,Loc. Roccaporena ,ROCCAPORENA,06043,PG,07437549,,074371101,www.hotelroccaporena.com,hotel@roccaporena.com,2353043.58592,4731169.87182,67,149,67
629,14289,3,054007,CASCIA,SALUS,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Largo Vittorio Emanuele II ,,06043,PG,0743751106,,0743751106,www.saluscascia.it,info@saluscascia.it,2357634.99178,4731316.09323,5,12,5
630,5083,3,054007,CASCIA,SCOGLIO ROSA,Albergo,2 stelle,VIA ROMA 25 1,,06043,PG,074376990,,074376990,,,2357159.9879,4731158.27143,13,25,15
631,5125,3,054007,CASCIA,VILLA STELLA,Albergo,3 stelle,Via Del Tiro a Segno 28,,06043,PG,074376190,,074376190,,hotelvillastella@libero.it,2357678.75717,4731154.86033,8,16,8
632,18289,3,054007,CASCIA,VIVERE CASCIA,Bed & Breakfast,Bed & Breakfast,Via degli operatori di pace 2,,06043,PG,3349675218,3393350573,,,,,,2,4,2
633,18467,10,054008,CASTEL RITALDI,AZIENDA AGRICOLA CARMELI PINO,Agriturismo,Agriturismo,"Località Tervenano, Via Capannelle 14",,06044,PG,3387932125,0743520249,,www.borgolecapannelle.com,info@borgolecapannelle.com,,,1,4,1
634,15389,10,054008,CASTEL RITALDI,BORGO LE CAPANNELLE,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Via Capannelle - Località Tervenano 14,,06044,PG,3388421681,3387932125,0743275782,www.borgolecapannelle.com,info@borgolecapannelle.com,2329895.36308,4743662.84731,8,17,9
635,16504,10,054008,CASTEL RITALDI,CASA ANTONINI,Agriturismo,3 spighe,Loc. San Lorenzo 76,,06044,PG,074351317,3891796905,074351317,www.casantonini.it,annibale.antonini940@libero.it,,,4,9,5
636,6216,10,054008,CASTEL RITALDI,CASA ROSSA,Agriturismo,2 spighe,VIA CASE SPARSE 28,,06044,PG,074351685,3926722671,074351685,www.casa-rossa.com,info@casa-rossa.com,2330364.70051,4743128.37427,8,22,10
637,16211,10,054008,CASTEL RITALDI,CASTEL SAN GIOVANNI DELLA BOTONTA,Country house,Country house,Via Albornoz 1,CASTEL SAN GIOVANNI,06044,PG,3318462565,3397729451,,www.torredellabotonta.com,info@torredellabotonta.com,2332478.89588,4745077.89842,5,14,5
638,7688,10,054008,CASTEL RITALDI,GLI OLMI,Agriturismo,3 spighe,Via Case Sparse 43,,06044,PG,3397821406,,,www.agriturismogliolmi.eu,albemancini@tiscali.it,2329891.70418,4743663.45625,8,24,10
639,15630,10,054008,CASTEL RITALDI,IL CASALE DIVINO,Bed & Breakfast,Bed & Breakfast,loc. Colle del Marchese 101,COLLE DEL MARCHESE,06044,PG,0743 261916,3920222097,0743 261916,www.ilcasaledivino.it,info@ilcasaledivino.it,2329752.29579,4743779.15994,3,8,3
640,9217,10,054008,CASTEL RITALDI,IL POGGIO DELLE ORCHIDEE,Agriturismo,3 spighe,Via Casaletto 12,,06044,PG,3287186972,,,www.ilpoggiodelleorchidee.it,info@ilpoggiodelleorchidee.it,2329752.29579,4743779.15994,4,7,3
641,10761,10,054008,CASTEL RITALDI,L' ANGOLO DEL GELSOMINO,Bed & Breakfast,Bed & Breakfast,Via Carbonara 2,,06044,PG,0743 51180,3895363843,0743 51180,www.angolodelgelsomino.com,info@angolodelgelsomino.com,2329738.85523,4743852.32725,3,5,1
642,10886,10,054008,CASTEL RITALDI,LA TENUTA DEI RICORDI,Agriturismo,3 spighe,Via Carbonara 7,,06044,PG,0743 252108,,0743 252108,www.latenutadeiricordi.it,info@latenutadeiricordi.it,2329860.2268,4743960.66894,6,14,6
643,5317,4,054009,CASTIGLIONE DEL LAGO,MANCIANTI ELENA,Affittacamere,Affittacamere,VIA CARDUCCI 46,,06061,PG,075953308,,,,,2279653.87953,4779206.45546,1,4,1
644,15252,10,054008,CASTEL RITALDI,LE MARASCHINE,Bed & Breakfast,Bed & Breakfast,Piazza  Bonilli 8,CASTEL SAN GIOVANNI,06044,PG,3473446266,3473446266,,www.lemaraschine.it,lemaraschine@gmail.com,2332484.84564,4745048.22915,3,7,4
645,13529,10,054008,CASTEL RITALDI,LOCANDA ROVICCIANO,Country house,Country house,Via La Penna 9,,06044,PG,0743 51679,,0743 252347,www.locandarovicciano.it,info@locandarovicciano.it,2331127.55349,4743368.32188,3,8,3
646,9375,10,054008,CASTEL RITALDI,MURA DI CLARIGNANO,Affittacamere,Affittacamere,Via Parenzi 16,COLLE DEL MARCHESE,06044,PG,0743254016,3391344993,0743254016,clarignano.altervista.org,clarignano@yahoo.it,2325948.21244,4744136.87851,1,4,1
647,7715,10,054008,CASTEL RITALDI,TORRE ALLORI,Agriturismo,4 spighe,Colle del Marchese 74,COLLE DEL MARCHESE,06049,PG,074351389,,074351389,www.torreallori.it,carlomontioni@alice.it,2326620.79702,4744903.83242,7,16,5
648,17162,4,054009,CASTIGLIONE DEL LAGO,A CASA DI ROBY,Affittacamere,Affittacamere,VIALE 2 AGOSTO ,PANICAROLA,06061,PG,3357282055,0756976877,,,alessialucarelli@libero.it,,,1,4,1
649,13381,4,054009,CASTIGLIONE DEL LAGO,A CHIARALUNA,Agriturismo,4 spighe,LOC. RANCIANO ,SANFATUCCHIO,06061,PG,0759653131,3917689544,,www.achiaraluna.it,achiaraluna@alice.it,2279985.83746,4773626.7185,7,16,7
650,9805,4,054009,CASTIGLIONE DEL LAGO,AGANOOR,Albergo,3 stelle,VIA VITTORIO EMANUELE 91,,06061,PG,0759525285,075953837,075951003,www.hotelaganoor.it,info@hotelaganoor.it,2280217.92029,4779162.77956,8,18,8
651,5310,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO ANGELI,Agriturismo,3 spighe,VIA PO' DI CIUCCIO ,PIANA,06061,PG,075951148,3473794927,075951148,,angelicamillo@libero.it,2277458.50919,4780135.41115,2,10,2
652,7307,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO ANNA MARIA,Agriturismo con area di sosta,4 spighe,LOC. FRATTAVECCHIA 54/A,,06061,PG,075956939,3388768353,075956939,www.agriturismo-annamaria.com,info@agriturismo-annamaria.com,2275750.36502,4776471.89383,7,25,5
653,7977,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO ANTICA RISERVA,Agriturismo,2 spighe,VIA DELLA CROCE 58,POZZUOLO,06061,PG,075959077,337698366,075959077,www.anticariserva.it,info@anticariserva.it,2274870.7143,4778876.70051,5,22,5
654,5232,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO BENNATI,Agriturismo,2 spighe,VIA  FRATTAVECCHIA 19,CASAMAGGIORE,06061,PG,3382063292,3338331926,,,,2275673.42747,4776402.03952,4,21,5
655,8493,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO BORGO BERTONI,Agriturismo,4 spighe,LOC. BERTONI 19,PIANA,06061,PG,0759659208,3335273274,,www.borgobertoni.it,info@borgobertoni.it,2275717.92824,4781872.05137,4,8,4
656,16455,4,054009,CASTIGLIONE DEL LAGO,MANSARDA CINZIA,Affittacamere,Affittacamere,VIA DEL FORTE 13,,06061,PG,3483408879,,,,gialuci@libero.it,,,1,1,1
657,5280,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO DI CHARME POSTE DEL CHIUGI,Agriturismo,4 spighe,VOC. I CUCCHI ,PETRIGNANO DEL LAGO,06061,PG,0759528116,3357756552,0759480243,www.agriturismofanini.it,info@postedelchiugi.it,2271203.96812,4781559.36458,14,30,16
658,5379,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO FATTORIA MELAGRANI,Agriturismo,3 spighe,VIA GUIDONAMI 16,PORTO,06061,PG,075956104,3355927139,075956104,www.melagrani.it,agriturismo@melagrani.it,2271157.33082,4774062.33425,5,15,6
659,13370,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO FRATTAVECCHIA,Agriturismo,4 spighe,LOC. FRATTAVECCHIA ,,06061,PG,3348442520,3404151368,,www.agriturismofrattavecchia.it,info@agriturismofrattavecchia.it,2275381.47894,4776303.27116,7,29,9
660,6754,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO GIADA,Agriturismo,3 spighe,LOC.CROCE 80,POZZUOLO,06067,PG,075953346,3663663474,075953346,www.trasinet.com/giada,giada@trasinet.com,2274491.04244,4778843.22262,4,9,4
661,7784,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO I MORAMI,Agriturismo,4 spighe,VOC. MORAMI 1,MACCHIE,06060,PG,0759589107,0759589107,0759589107,www.morami.it,morami@morami.it,2281966.71174,4771147.92974,9,23,9
662,6972,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO I ROMITI,Agriturismo,5 spighe,VIA POGGIO DEL SOLE 10,VAIANO,06060,PG,0759527216,3409586218,0759527163,www.romiti.com,info@romiti.com,2279770.52314,4773444.12875,9,27,9
663,9692,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO LA CASA DEL SOLE,Agriturismo,2 spighe,VIA MADONNUCCIA 29/A,CASAMAGGIORE,06061,PG,075956722,3381508648,,www.trasinet.it/casadelsole/,agrit.casadelsole@libero.it,2273376.80833,4776753.53176,2,5,2
664,15440,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO LA CONTEA DI LAVIANO,Agriturismo,2 spighe,VIA LAVIANO 19,POZZUOLO,06061,PG,3358115040,,075959609,www.locandapoggioleone.it,info@locandapoggioleone.it,2270476.69449,4779764.46926,5,16,8
665,6855,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO LA FATTORIA,Agriturismo,4 spighe,VIA AMEDEO 63,PANICAROLA,06060,PG,0759680291,3392250676,0759681063,www.agriturismo-lafattoria.com,info@agriturismo-lafattoria.com,2283046.2239,4772305.93402,9,30,10
666,8866,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO LA FONTANA,Agriturismo,3 spighe,LOC. RANCIANO BASSO 27/28,SANFATUCCHIO,06060,PG,075953894,3383519428,075953894,www.agrilafontana.it,tassirosanna@gmail.com,2277984.41519,4775856.63178,5,15,6
667,5384,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO LA PIANA,Agriturismo,2 spighe,VIA DELLA LIBERTA' 32,PIANA,06060,PG,075953229,3396642702,075953229,www.lapianaagriturismo.it,info@lapianaagriturismo.it,2276748.09384,4780575.99413,9,30,11
668,14485,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO LA PICCOLA DARSENA,Agriturismo,3 spighe,LOC. CARRAIA 88,PANICAROLA,06061,PG,3409312801,,,,fioronicatia@email.it,2281666.46888,4774017.59596,5,14,5
669,15730,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO LANTERNA ROSSA,Agriturismo,5 spighe,LOC. BOLOGNI 76/77,POZZUOLO,06061,PG,3476817595,3351316893,075951434,www.agriturismolanternarossa.it,info@agriturismolanternarossa.it,2275587.55842,4780819.06767,13,26,13
670,18629,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO LE BALZE,Agriturismo,3 spighe,VIALE PERUGIA 53 H,POZZUOLO,06061,PG,3331044392,,,,vestri13@gmail.com,,,5,10,2
671,7325,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO LE MORE E I GELSOMINI,Agriturismo,3 spighe,LOC. COLLELUNGO 17,VILLASTRADA,06060,PG,0759527281,3801353869,0759527281,www.lemoreeigelsomini.eu,lemoreeigelsomini@gmail.com,2278401.35882,4770451.60319,11,30,13
672,9561,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO LE ROSE,Agriturismo,2 spighe,VIA MERCANZIA 18,CASAMAGGIORE,06061,PG,3474083568,3474083568,,www.agriturismolerose.com,bennatifrancesca82@libero.it,2274870.08048,4776995.14285,3,12,3
673,7978,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO MADONNA DELLA NEVE,Agriturismo,4 spighe,VIA MERCANZIA 9,CASAMAGGIORE,06067,PG,3395300450,,075956818,www.madonnadellaneveonline.com,info@madonnadellaneveonline.com,2273718.25093,4776643.4369,10,29,10
674,11053,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO PO' DI CIUCCIO,Agriturismo,3 spighe,vIA CROCE ,POZZUOLO,06061,PG,075959043,3381442251,075959043,www.castagneto.eu,elsacastagneto@libero.it,2274491.04244,4778843.22262,7,30,15
675,8371,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO POGGIO ANTICO,Agriturismo,3 spighe,VIA ETRURIA ,PORTO,06061,PG,3475838829,,0759659380,www.poggioantico.net,info@poggioantico.net,2271175.42345,4773087.22355,3,22,9
676,7122,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO POGGIO VERDE,Agriturismo,4 spighe,LOC.CERASO 23,SANFATUCCHIO,06060,PG,0759680308,3357020426,,www.terreumbre.it,info@terreumbre.it,2278241.9637,4773554.26925,7,30,8
677,7118,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO QUERCETELLI,Agriturismo,2 spighe,LOC. CROCE 26,POZZUOLO,06067,PG,075959472,3343389726,075959472,www.agriturismo-quercetelli.it,agriquercetelli@libero.it,2274490.31446,4778840.92593,5,10,5
678,8372,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO SANTA MARGHERITA,Agriturismo,2 spighe,LOC.LAVIANO 15,POZZUOLO,06067,PG,075959380,3202759436,,www.agriturismo-santamargherita.com,info@santamargheritagriturismo.eu,2270054.16007,4778960.87742,4,15,4
679,7660,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO SPINALBETO,Agriturismo,3 spighe,VIA GIORGI 50,PETRIGNANO DEL LAGO,06061,PG,0759528142,3335232727,,www.spinalbeto.it,semassi67@katamail.com,2271505.06588,4780805.70619,5,15,8
680,5296,4,054009,CASTIGLIONE DEL LAGO,AGRITURISMO VERBENA,Agriturismo,3 spighe,LOC. PALLARETO ,PIANA,06061,PG,075953045,3467793148,057820732,www.agriturismoverbena.it,info@agriturismoverbena.it,2276184.03085,4779859.34671,7,28,10
681,8406,4,054009,CASTIGLIONE DEL LAGO,AI PRATI di COZZA e BANELLI,Affittacamere,Affittacamere,VIALE UMBRIA 8/A,,06061,PG,075953216,3474810060,,www.ai-prati.com,giannicozza@alice.it,2279410.38592,4779638.72374,1,4,1
682,16817,4,054009,CASTIGLIONE DEL LAGO,ALBA,Affittacamere,Affittacamere,VIA DEI DONATORI 23,,06061,PG,3496919177,,0759681161,,sara-rossetti@virgilio.it,,,1,3,1
683,7645,4,054009,CASTIGLIONE DEL LAGO,ALBERGO MONTELUCE,Albergo,1 stella,VIA MONTELUCE 1,PORTO,06060,PG,075956143,3393012152,,www.countryhousemonteluce.com,info@countryhousemonteluce.com,2271060.34135,4773295.86541,11,19,12
684,8446,4,054009,CASTIGLIONE DEL LAGO,ALIGHIERI'S HOUSE,Affittacamere,Affittacamere,VIA TORINO 21/23,POZZUOLO,06067,PG,075959091,3483847647,075959091,,clothesking@hotmail.com,2271909.25371,4779207.12012,2,10,5
685,7556,4,054009,CASTIGLIONE DEL LAGO,ALLA CORTE DEL SOLE,Country house,Country house,VIA GIORGI ,PETRIGNANO DEL LAGO,06060,PG,0759689008,,0759689070,www.cortedelsole.it,info@cortedelsole.it,2271600.10539,4781332.37656,16,35,16
686,9433,4,054009,CASTIGLIONE DEL LAGO,ALLORO DI TOCCACELI,Affittacamere,Affittacamere,VIA ALDO MORO 29/31,,06061,PG,3475329144,3496919177,,,famigliatoccaceli@alice.it,2279160.07874,4778797.11117,2,9,4
687,17187,4,054009,CASTIGLIONE DEL LAGO,ANTICA DIMORA,Affittacamere,Affittacamere,VIA DEL FORTE 27/29,,06061,PG,3408366192,3206261687,,,benedetta.cerri@tiscali.it,,,2,4,2
688,15568,4,054009,CASTIGLIONE DEL LAGO,ANTICA GABELLA,Bed & Breakfast,Bed & Breakfast,VIA DEL FORTE 27,,06061,PG,3408366192,3206261687,,www.anticagabella.com,info@anticagabella.com,2280153.128,4779134.3425,2,4,2
689,5262,4,054009,CASTIGLIONE DEL LAGO,APPARTAMENTI AL LIDO  di BURCHIELLI  ANTONELLO,Affittacamere,Affittacamere,LOC. TRASIMENO I - VILLAGGIO RIGUTINI 16/3,,06061,PG,0759659202,336649939,0757750352,www.trasinet.it/appartamentolido,anburc@tin.it,2279450.12964,4779049.04614,2,8,2
690,15762,4,054009,CASTIGLIONE DEL LAGO,AURA,Case e appartamenti per vacanze,Case e appartamenti per vacanze,VIA VITTORIO EMANUELE 73,,06061,PG,0759652432,3356080575,0759652432,www.camerevacanzeaura.it,info@camerevacanzeaura.it,2280137.60134,4779156.01737,3,13,3
691,5284,4,054009,CASTIGLIONE DEL LAGO,AZIENDA AGRARIA AGRITURISTICA ROMITORIO,Agriturismo,4 spighe,VIALE MILANO - LOC.ROMITORIO ,POZZUOLO,06061,PG,075959517,3477518587,,www.romitorio.com,posta@romitorio.com,2272729.33493,4779192.37264,11,30,13
692,5323,4,054009,CASTIGLIONE DEL LAGO,AZIENDA AGRICOLA SOLFANELLI STELLA,Agriturismo,3 spighe,VIA BONAZZOLI II 30,GIOIELLA,06061,PG,075956872,0578294386,075956872,www.agriturismostella.it,marcoparbuono@gmail.com,2272001.52515,4775253.40817,4,18,5
693,5159,4,054009,CASTIGLIONE DEL LAGO,AZIENDA AGRITURISTICA LA GODIOLA,Agriturismo,2 spighe,VIA DI BINAMI 2,GIOIELLA,06061,PG,3387596050,3393329008,075956828,,sonia.forzoni@gmail.com,2271954.03484,4776222.70356,2,9,2
694,5162,4,054009,CASTIGLIONE DEL LAGO,BACCHETTA MONICA,Affittacamere,Affittacamere,VIA DELLE MURA 4,,06061,PG,075953236,,075953236,www.iltorrionetrasimeno.com,info@iltorrionetrasimeno.com,2280047.30346,4779114.74508,5,9,5
695,5132,4,054009,CASTIGLIONE DEL LAGO,BADIACCIA CAMPING VILLAGE,Camping village,4 stelle,VIA PRATOVECCHIO - LOC. BADIACCIA 1,,06061,PG,0759659097,,0759659019,www.badiaccia.com,info@badiaccia.com,2282747.67231,4772630.91459,270,1192,134
696,16351,4,054009,CASTIGLIONE DEL LAGO,BELLAVISTA,Affittacamere,Affittacamere,VIA VITTORIO EMANUELE 51,,06061,PG,075951971,3405716141,075951666,,info@latorretrasimeno.com,2280095.05884,4779143.72692,1,2,1
697,8094,4,054009,CASTIGLIONE DEL LAGO,BORGO BADIA,Case e appartamenti per vacanze,Case e appartamenti per vacanze,VIA VECCHIA 14,BADIA SAN CRISTOFORO,06061,PG,0759653376,3356742601,0759653116,www.borgobadia.com,info@borgobadia.it,2276713.61347,4774874.51594,6,24,6
